text,label
"Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Considere exemplos práticos.",escolar_geografia
Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Considere exemplos práticos. Explique com clareza. Discuta processos de urbanização e impactos socioambientais com exemplos locais Considere exemplos práticos.,escolar_geografia
Analise a função da linguagem predominante e justifique com exemplos do texto Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos. Leia o texto e responda às questões Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos. Explique com clareza. Analise a função da linguagem predominante e justifique com exemplos do texto Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos. Analise a função da linguagem predominante e justifique com exemplos do texto,escolar_portugues
Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Explique com clareza. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Considere exemplos práticos. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Considere exemplos práticos. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Explique com clareza. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Considere exemplos práticos. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio,escolar_matematica
Analise a função da linguagem predominante e justifique com exemplos do texto Explique com clareza. Analise a função da linguagem predominante e justifique com exemplos do texto Leia o texto e responda às questões Leia o texto e responda às questões Leia o texto e responda às questões,escolar_portugues
Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Explique com clareza. Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Considere exemplos práticos. Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Explique com clareza.,escolar_sociologia
Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Considere exemplos práticos. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Considere exemplos práticos. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Considere exemplos práticos. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Explique com clareza. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra,escolar_arte
Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Explique com clareza. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Explique com clareza.,escolar_quimica
"Produza uma crítica conectando à história da arte Considere exemplos práticos. Observe a obra apresentada e analise composição, cor e técnica Observe a obra apresentada e analise composição, cor e técnica Observe a obra apresentada e analise composição, cor e técnica Produza uma crítica conectando à história da arte Produza uma crítica conectando à história da arte Explique com clareza.",escolar_arte
Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Considere exemplos práticos.,escolar_portugues
Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Considere exemplos práticos. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Explique com clareza. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão,escolar_portugues
"Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Considere exemplos práticos. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Considere exemplos práticos. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Considere exemplos práticos.",escolar_quimica
Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos.,escolar_arte
Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Explique com clareza. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos,escolar_arte
Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Considere exemplos práticos. Explique com clareza. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Explique com clareza. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Considere exemplos práticos.,escolar_portugues
Analise a função da linguagem predominante e justifique com exemplos do texto Explique com clareza. Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos. Leia o texto e responda às questões Explique com clareza. Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos. Leia o texto e responda às questões Leia o texto e responda às questões,escolar_portugues
Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos. Leia o texto e responda às questões Leia o texto e responda às questões Leia o texto e responda às questões Explique com clareza. Analise a função da linguagem predominante e justifique com exemplos do texto Explique com clareza. Analise a função da linguagem predominante e justifique com exemplos do texto Considere exemplos práticos.,escolar_portugues
Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Considere exemplos práticos. Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Considere exemplos práticos. Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Explique com clareza. Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito,escolar_sociologia
Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Considere exemplos práticos. Explique com clareza. Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Explique com clareza.,escolar_sociologia
Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Explique com clareza. Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado,escolar_matematica
Relacione com o sentido geral do poema Interprete o poema apresentado e explique os recursos estilísticos utilizados pelo autor Interprete o poema apresentado e explique os recursos estilísticos utilizados pelo autor Explique com clareza. Interprete o poema apresentado e explique os recursos estilísticos utilizados pelo autor Considere exemplos práticos. Relacione com o sentido geral do poema Explique com clareza.,escolar_portugues
Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Explique com clareza. Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Considere exemplos práticos. Explique com clareza.,escolar_matematica
Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente,escolar_quimica
"Produza uma crítica conectando à história da arte Considere exemplos práticos. Produza uma crítica conectando à história da arte Considere exemplos práticos. Explique com clareza. Produza uma crítica conectando à história da arte Produza uma crítica conectando à história da arte Explique com clareza. Observe a obra apresentada e analise composição, cor e técnica Observe a obra apresentada e analise composição, cor e técnica Observe a obra apresentada e analise composição, cor e técnica Considere exemplos práticos. Explique com clareza.",escolar_arte
Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Explique com clareza. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Considere exemplos práticos. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Explique com clareza.,escolar_sociologia
Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente,escolar_quimica
Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Explique com clareza. Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Considere exemplos práticos. Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Considere exemplos práticos. Explique com clareza.,escolar_sociologia
Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Considere exemplos práticos. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Considere exemplos práticos. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas,escolar_sociologia
"Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Considere exemplos práticos. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Explique com clareza. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Explique com clareza. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Explique com clareza. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados",escolar_quimica
Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Considere exemplos práticos. Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Considere exemplos práticos. Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial,escolar_geografia
Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos,escolar_quimica
Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Explique com clareza. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Considere exemplos práticos. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão,escolar_portugues
"Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Explique com clareza. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Explique com clareza. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Considere exemplos práticos. Explique com clareza. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos",escolar_geografia
Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Considere exemplos práticos.,escolar_sociologia
"Observe a obra apresentada e analise composição, cor e técnica Explique com clareza. Produza uma crítica conectando à história da arte Observe a obra apresentada e analise composição, cor e técnica Produza uma crítica conectando à história da arte Produza uma crítica conectando à história da arte Produza uma crítica conectando à história da arte Considere exemplos práticos.",escolar_arte
Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Considere exemplos práticos. Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Considere exemplos práticos. Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial,escolar_geografia
Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Explique com clareza. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos.,escolar_quimica
Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Explique com clareza. Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito,escolar_sociologia
Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Considere exemplos práticos. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Explique com clareza.,escolar_matematica
Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos,escolar_arte
Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente,escolar_quimica
Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Desenvolva uma resposta sobre o papel da cultura na reprodução social com exemplos e referências Considere exemplos práticos.,escolar_sociologia
Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Considere exemplos práticos. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Explique com clareza. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Explique com clareza. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra Considere exemplos práticos. Explique com clareza. Descreva técnicas artísticas utilizadas e discuta como contribuem para a mensagem da obra,escolar_arte
Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Explique com clareza. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos,escolar_quimica
Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Considere exemplos práticos. Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial Interprete gráficos sobre uso da terra e proponha estratégias de planejamento territorial,escolar_geografia
Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Explique com clareza. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Considere exemplos práticos. Explique com clareza.,escolar_arte
Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Considere exemplos práticos. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas,escolar_sociologia
Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Explique com clareza. Discuta processos de urbanização e impactos socioambientais com exemplos locais Considere exemplos práticos. Discuta processos de urbanização e impactos socioambientais com exemplos locais Considere exemplos práticos. Explique com clareza.,escolar_geografia
"Produza uma crítica conectando à história da arte Produza uma crítica conectando à história da arte Explique com clareza. Produza uma crítica conectando à história da arte Considere exemplos práticos. Observe a obra apresentada e analise composição, cor e técnica Considere exemplos práticos. Observe a obra apresentada e analise composição, cor e técnica Explique com clareza. Observe a obra apresentada e analise composição, cor e técnica Explique com clareza.",escolar_arte
"Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Considere exemplos práticos. Explique com clareza. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Considere exemplos práticos. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos",escolar_geografia
Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Explique com clareza. Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Considere exemplos práticos. Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado,escolar_matematica
Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Leia o texto sociológico e compare duas teorias que explicam o fenômeno social descrito Considere exemplos práticos.,escolar_sociologia
Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Considere exemplos práticos. Explique com clareza. Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão Faça um resumo do texto em até três parágrafos e responda questões sobre sinonímia e coesão,escolar_portugues
"Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados Explique com clareza. Resolva exercícios sobre ácido-base, mostrando cálculos e interpretação dos resultados",escolar_quimica
"Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Considere exemplos práticos. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Considere exemplos práticos. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Explique com clareza. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos Explique com clareza. Analise o mapa e identifique padrões geográficos e climáticos, comentando impactos humanos",escolar_geografia
Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Considere exemplos práticos. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Explique com clareza. Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas Analise um caso de estudo sobre instituições sociais e proponha soluções fundamentadas,escolar_sociologia
Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos.,escolar_quimica
"Analise os sistemas e funções apresentados, apresentando soluções detalhadas e conclusão sobre aplicação prática Analise os sistemas e funções apresentados, apresentando soluções detalhadas e conclusão sobre aplicação prática Analise os sistemas e funções apresentados, apresentando soluções detalhadas e conclusão sobre aplicação prática Considere exemplos práticos. Explique com clareza. Analise os sistemas e funções apresentados, apresentando soluções detalhadas e conclusão sobre aplicação prática Considere exemplos práticos. Explique com clareza.",escolar_matematica
Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Considere exemplos práticos. Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Resolva os problemas apresentados mostrando todos os cálculos e explicando cada passo do raciocínio Considere exemplos práticos.,escolar_matematica
Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos,escolar_quimica
Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Explique com clareza. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Explique com clareza. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos Considere exemplos práticos. Analise processos de oxirredução e explique os papéis de agentes químicos envolvidos,escolar_quimica
Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Considere exemplos práticos. Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Explique com clareza. Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente Identifique reagentes e produtos na reação e explique o processo químico detalhadamente,escolar_quimica
Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais Considere exemplos práticos. Discuta processos de urbanização e impactos socioambientais com exemplos locais Discuta processos de urbanização e impactos socioambientais com exemplos locais,escolar_geografia
Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Explique com clareza. Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos Analise o contexto cultural da obra e escreva um pequeno ensaio articulando os argumentos,escolar_arte
Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Explique com clareza. Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Efetue cálculos de geometria e probabilidade conforme o enunciado e escreva comentários sobre o método empregado Explique com clareza.,escolar_matematica
